arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
0.0,1764971602.617721,0.056,0.013,1.036,1.0,-3.26,-11.46,0.021,0.043,1.01,2.48,-1.58,-11.61
0.017999,1764971602.618678,0.058,0.022,1.041,1.0,-3.25,-11.46,0.029,0.057,1.012,2.45,-1.59,-11.61
0.034999,1764971602.6195211,0.055,0.023,1.017,1.01,-3.24,-11.46,0.022,0.051,1.004,2.43,-1.58,-11.61
0.053,1764971602.620157,0.054,0.006,1.014,1.0,-3.23,-11.46,0.02,0.04,1.007,2.39,-1.58,-11.6
0.071,1764971602.620638,0.063,0.015,1.007,1.0,-3.23,-11.46,0.029,0.043,1.007,2.4,-1.58,-11.6
0.089,1764971602.621206,0.062,0.029,1.005,1.01,-3.22,-11.46,0.029,0.049,1.0,2.41,-1.59,-11.6
0.107,1764971602.6217449,0.051,0.017,1.0,1.0,-3.21,-11.46,0.021,0.045,1.001,2.41,-1.58,-11.6
0.125,1764971602.622407,0.057,0.009,0.997,0.99,-3.22,-11.46,0.024,0.039,0.996,2.43,-1.58,-11.6
0.142999,1764971602.623308,0.063,0.02,1.003,1.0,-3.22,-11.46,0.03,0.048,0.993,2.45,-1.58,-11.6
0.161,1764971602.6237519,0.06,0.02,0.999,1.0,-3.23,-11.46,0.031,0.049,0.986,2.46,-1.59,-11.6
0.179006,1764971602.624154,0.052,0.018,1.004,0.99,-3.22,-11.46,0.023,0.04,0.997,2.45,-1.58,-11.6
0.196999,1764971602.624562,0.056,0.013,1.002,0.99,-3.22,-11.46,0.024,0.043,0.991,2.46,-1.57,-11.6
0.214996,1764971602.624973,0.062,0.023,1.006,1.0,-3.23,-11.46,0.034,0.047,0.991,2.46,-1.58,-11.6
0.233,1764971602.625386,0.057,0.017,1.006,1.0,-3.23,-11.46,0.025,0.046,0.99,2.46,-1.58,-11.6
0.251,1764971602.625791,0.05,0.018,1.006,1.0,-3.22,-11.46,0.024,0.037,0.995,2.46,-1.58,-11.6
0.269,1764971602.6261609,0.057,0.016,1.005,0.99,-3.22,-11.46,0.027,0.046,0.998,2.47,-1.58,-11.6
0.285996,1764971602.626525,0.062,0.022,1.007,1.0,-3.22,-11.46,0.03,0.048,1.0,2.47,-1.58,-11.6
0.302999,1764971602.626883,0.058,0.017,1.005,1.0,-3.22,-11.46,0.026,0.036,0.994,2.48,-1.58,-11.6
0.319999,1764971602.6272352,0.052,0.014,0.999,1.0,-3.22,-11.46,0.024,0.044,0.993,2.49,-1.58,-11.6
0.336999,1764971602.62784,0.057,0.021,1.005,1.0,-3.22,-11.46,0.029,0.045,0.989,2.5,-1.58,-11.59
0.354,1764971602.6282141,0.065,0.018,1.007,1.0,-3.23,-11.46,0.036,0.045,0.988,2.5,-1.59,-11.59
0.371999,1764971602.628581,0.054,0.017,1.003,1.0,-3.22,-11.46,0.025,0.041,0.994,2.5,-1.58,-11.6
0.389999,1764971602.62892,0.055,0.02,1.005,1.0,-3.22,-11.46,0.026,0.046,0.995,2.51,-1.58,-11.6
0.407999,1764971602.6293812,0.059,0.021,1.006,1.0,-3.22,-11.46,0.03,0.049,0.994,2.51,-1.58,-11.59
0.425999,1764971602.629855,0.06,0.02,1.009,1.0,-3.23,-11.46,0.03,0.043,0.995,2.51,-1.59,-11.59
0.443,1764971602.630263,0.055,0.016,1.008,1.0,-3.22,-11.46,0.029,0.04,0.996,2.5,-1.59,-11.59
0.46,1764971602.630661,0.054,0.018,1.007,1.01,-3.22,-11.46,0.029,0.043,0.996,2.51,-1.59,-11.59
0.476999,1764971602.631062,0.058,0.022,1.01,1.01,-3.22,-11.47,0.03,0.051,0.996,2.52,-1.6,-11.59
0.493999,1764971602.6314502,0.058,0.018,1.005,1.01,-3.22,-11.47,0.032,0.042,0.995,2.51,-1.6,-11.6
0.511996,1764971602.631818,0.057,0.013,1.005,1.01,-3.22,-11.47,0.022,0.04,0.996,2.51,-1.59,-11.59
0.529999,1764971602.632146,0.056,0.019,1.002,1.01,-3.22,-11.47,0.026,0.049,0.995,2.52,-1.59,-11.59
0.547,1764971602.632478,0.06,0.019,1.008,1.0,-3.22,-11.47,0.029,0.045,0.996,2.51,-1.59,-11.59
0.564999,1764971602.632807,0.057,0.017,1.007,1.0,-3.22,-11.47,0.028,0.045,0.998,2.51,-1.59,-11.59
0.581999,1764971602.6331441,0.058,0.017,1.007,1.0,-3.22,-11.48,0.021,0.042,0.995,2.51,-1.58,-11.59
0.598999,1764971602.6334798,0.059,0.022,1.007,1.01,-3.22,-11.48,0.027,0.049,0.997,2.52,-1.58,-11.59
0.615996,1764971602.6338098,0.059,0.021,1.006,1.01,-3.22,-11.48,0.029,0.047,0.994,2.52,-1.58,-11.59
0.633999,1764971602.634142,0.057,0.017,1.007,1.01,-3.23,-11.48,0.029,0.042,0.993,2.52,-1.59,-11.59
0.652,1764971602.634478,0.057,0.016,1.005,1.01,-3.23,-11.48,0.029,0.043,0.993,2.52,-1.59,-11.59
0.669998,1764971602.634901,0.059,0.016,1.004,1.01,-3.23,-11.48,0.029,0.044,0.992,2.52,-1.59,-11.59
0.687,1764971602.6352289,0.056,0.016,1.005,1.0,-3.22,-11.48,0.026,0.046,0.995,2.53,-1.58,-11.59
0.704999,1764971602.6355572,0.06,0.015,1.007,1.0,-3.23,-11.48,0.026,0.043,0.998,2.52,-1.58,-11.59
0.722,1764971602.635874,0.059,0.017,1.001,1.0,-3.23,-11.48,0.034,0.05,0.996,2.53,-1.59,-11.59
0.738999,1764971602.636205,0.062,0.018,1.005,1.0,-3.24,-11.48,0.03,0.045,0.992,2.53,-1.59,-11.59
0.756001,1764971602.636527,0.056,0.018,1.004,1.0,-3.24,-11.48,0.027,0.045,0.995,2.53,-1.59,-11.59
0.773999,1764971602.636853,0.061,0.017,1.006,1.0,-3.24,-11.48,0.026,0.044,0.994,2.53,-1.59,-11.59
0.792,1764971602.6371799,0.057,0.017,1.006,1.0,-3.24,-11.49,0.029,0.044,0.993,2.54,-1.59,-11.59
0.808999,1764971602.637502,0.06,0.019,1.009,1.0,-3.24,-11.49,0.028,0.047,0.99,2.54,-1.59,-11.59
0.825999,1764971602.63787,0.056,0.022,1.007,1.0,-3.24,-11.49,0.027,0.041,0.996,2.54,-1.6,-11.59
0.843,1764971602.638153,0.057,0.017,1.007,1.0,-3.24,-11.49,0.029,0.045,0.998,2.54,-1.6,-11.59
0.859999,1764971602.638456,0.057,0.015,1.007,1.0,-3.24,-11.49,0.031,0.045,0.995,2.55,-1.6,-11.59
0.878,1764971602.6387808,0.058,0.014,1.003,0.99,-3.24,-11.49,0.031,0.044,0.995,2.55,-1.6,-11.59
0.896,1764971602.639081,0.054,0.02,1.002,0.99,-3.24,-11.49,0.027,0.045,0.991,2.55,-1.6,-11.59
0.913997,1764971602.639359,0.059,0.017,1.001,1.0,-3.24,-11.49,0.028,0.044,0.998,2.55,-1.6,-11.59
0.930999,1764971602.639648,0.059,0.015,1.008,0.99,-3.24,-11.49,0.029,0.044,0.995,2.54,-1.6,-11.59
0.949,1764971602.6399229,0.06,0.018,1.006,0.99,-3.24,-11.49,0.033,0.042,1.0,2.54,-1.61,-11.59
0.966996,1764971602.640209,0.055,0.017,1.005,0.99,-3.24,-11.49,0.024,0.042,0.995,2.53,-1.6,-11.59
0.984,1764971602.640496,0.059,0.021,1.01,0.99,-3.24,-11.49,0.029,0.049,0.995,2.54,-1.61,-11.59
1.000999,1764971602.640772,0.061,0.019,1.006,0.99,-3.25,-11.49,0.03,0.039,0.992,2.54,-1.61,-11.59
1.017999,1764971602.641048,0.056,0.018,1.005,0.99,-3.24,-11.49,0.024,0.041,0.994,2.53,-1.6,-11.59
1.035999,1764971602.641325,0.056,0.019,1.001,0.99,-3.24,-11.49,0.027,0.04,0.993,2.53,-1.61,-11.59
1.054001,1764971602.641597,0.054,0.02,1.006,0.99,-3.24,-11.49,0.028,0.047,0.993,2.53,-1.61,-11.59
1.072,1764971602.641887,0.061,0.019,1.006,0.99,-3.24,-11.5,0.031,0.042,0.99,2.53,-1.61,-11.59
1.089999,1764971602.6424189,0.057,0.019,1.005,1.0,-3.24,-11.5,0.03,0.043,0.991,2.53,-1.61,-11.59
1.108,1764971602.6427782,0.055,0.015,1.004,1.0,-3.24,-11.5,0.029,0.041,0.993,2.53,-1.61,-11.59
1.126,1764971602.643054,0.056,0.014,1.003,0.99,-3.24,-11.5,0.025,0.044,0.993,2.53,-1.61,-11.59
1.144,1764971602.6433249,0.058,0.014,1.003,0.99,-3.24,-11.5,0.031,0.042,0.992,2.53,-1.61,-11.59
1.161999,1764971602.643581,0.057,0.015,1.003,0.99,-3.24,-11.5,0.028,0.045,0.997,2.53,-1.61,-11.59
1.179998,1764971602.643826,0.063,0.018,1.007,0.99,-3.24,-11.5,0.03,0.043,0.994,2.53,-1.61,-11.59
1.197,1764971602.644063,0.057,0.018,1.001,0.99,-3.24,-11.5,0.03,0.046,0.994,2.53,-1.61,-11.59
1.215,1764971602.6443121,0.06,0.014,1.006,0.98,-3.25,-11.5,0.025,0.048,0.993,2.53,-1.61,-11.59
1.233,1764971602.644556,0.056,0.02,1.005,0.99,-3.25,-11.5,0.027,0.044,0.995,2.53,-1.61,-11.59
1.251,1764971602.6447942,0.058,0.018,1.009,0.99,-3.25,-11.49,0.025,0.046,0.997,2.54,-1.61,-11.59
1.269,1764971602.645036,0.057,0.019,1.007,0.99,-3.25,-11.49,0.03,0.044,0.991,2.54,-1.61,-11.59
1.287,1764971602.6452749,0.055,0.018,1.003,0.99,-3.24,-11.49,0.029,0.043,0.993,2.53,-1.61,-11.59
1.305,1764971602.645519,0.056,0.017,1.005,0.99,-3.24,-11.49,0.028,0.046,0.997,2.54,-1.61,-11.59
1.323001,1764971602.645761,0.058,0.019,1.011,0.99,-3.24,-11.5,0.029,0.043,0.996,2.53,-1.61,-11.58
1.341,1764971602.646004,0.062,0.019,1.003,0.99,-3.24,-11.5,0.028,0.042,0.992,2.53,-1.61,-11.58
1.359,1764971602.646245,0.058,0.015,1.009,0.99,-3.24,-11.5,0.028,0.042,0.992,2.53,-1.61,-11.58
1.377,1764971602.646488,0.06,0.02,1.004,1.0,-3.25,-11.5,0.029,0.044,0.991,2.53,-1.61,-11.59
1.393999,1764971602.6467268,0.058,0.021,1.003,1.0,-3.25,-11.5,0.026,0.045,0.991,2.53,-1.61,-11.59
1.410999,1764971602.646969,0.057,0.018,1.004,1.0,-3.25,-11.51,0.027,0.042,0.995,2.53,-1.61,-11.59
1.428999,1764971602.647209,0.059,0.015,1.005,1.0,-3.25,-11.51,0.031,0.044,0.993,2.53,-1.61,-11.59
1.446999,1764971602.647448,0.061,0.016,1.007,1.0,-3.26,-11.51,0.029,0.045,0.996,2.53,-1.61,-11.59
1.465,1764971602.648035,0.058,0.016,1.001,0.99,-3.26,-11.51,0.026,0.046,0.992,2.53,-1.61,-11.59
1.483,1764971602.6482718,0.053,0.017,1.006,0.99,-3.25,-11.51,0.028,0.045,0.999,2.53,-1.61,-11.59
1.501,1764971602.648515,0.058,0.021,1.006,0.99,-3.25,-11.51,0.031,0.045,0.991,2.53,-1.61,-11.59
1.519,1764971602.648757,0.057,0.015,1.003,0.99,-3.25,-11.51,0.027,0.046,0.994,2.53,-1.61,-11.59
1.536999,1764971602.648994,0.058,0.018,1.003,0.99,-3.25,-11.51,0.028,0.045,0.99,2.53,-1.61,-11.59
1.554996,1764971602.649236,0.06,0.016,1.004,0.99,-3.25,-11.52,0.027,0.045,0.996,2.53,-1.61,-11.59
1.573,1764971602.649479,0.058,0.022,1.009,0.99,-3.25,-11.51,0.029,0.044,0.997,2.53,-1.61,-11.59
1.590999,1764971602.649719,0.06,0.017,1.008,0.99,-3.26,-11.51,0.028,0.045,0.995,2.53,-1.62,-11.59
1.608999,1764971602.6499588,0.054,0.017,1.007,0.99,-3.25,-11.52,0.026,0.042,0.993,2.53,-1.61,-11.59
1.626997,1764971602.650197,0.06,0.018,1.006,0.99,-3.26,-11.51,0.031,0.045,0.995,2.53,-1.62,-11.59
1.645001,1764971602.65044,0.061,0.018,1.002,0.99,-3.26,-11.51,0.032,0.047,0.997,2.53,-1.62,-11.58
1.661999,1764971602.650681,0.057,0.017,1.006,0.98,-3.26,-11.51,0.029,0.044,0.996,2.53,-1.62,-11.58
1.679,1764971602.650918,0.056,0.016,1.007,0.98,-3.26,-11.51,0.029,0.043,0.997,2.54,-1.62,-11.58
1.696996,1764971602.65116,0.059,0.017,1.007,0.98,-3.26,-11.51,0.026,0.047,0.994,2.54,-1.62,-11.58
1.714996,1764971602.6514041,0.062,0.013,1.007,0.98,-3.27,-11.51,0.027,0.042,0.994,2.54,-1.62,-11.58
1.732999,1764971602.651642,0.055,0.019,1.009,0.98,-3.26,-11.51,0.027,0.044,0.998,2.54,-1.61,-11.58
1.750998,1764971602.651885,0.056,0.018,1.005,0.98,-3.26,-11.51,0.024,0.049,0.994,2.55,-1.61,-11.58
1.769,1764971602.652127,0.06,0.02,1.004,0.98,-3.26,-11.51,0.028,0.044,0.995,2.55,-1.61,-11.58
1.786997,1764971602.652364,0.054,0.016,1.004,0.98,-3.26,-11.51,0.031,0.042,0.994,2.55,-1.61,-11.58
1.803999,1764971602.652608,0.057,0.014,1.004,0.97,-3.25,-11.51,0.027,0.05,0.995,2.55,-1.61,-11.58
1.820999,1764971602.652847,0.055,0.018,1.004,0.97,-3.25,-11.51,0.029,0.046,0.992,2.56,-1.61,-11.58
1.839,1764971602.65309,0.06,0.014,1.006,0.97,-3.26,-11.52,0.027,0.049,0.997,2.56,-1.61,-11.58
1.857,1764971602.653327,0.058,0.019,1.006,0.97,-3.26,-11.52,0.028,0.045,0.996,2.56,-1.61,-11.58
1.875,1764971602.6535628,0.058,0.017,1.007,0.97,-3.26,-11.52,0.03,0.046,0.996,2.56,-1.61,-11.58
1.891999,1764971602.653801,0.054,0.018,1.008,0.97,-3.25,-11.52,0.027,0.046,0.996,2.57,-1.62,-11.58
1.908998,1764971602.6540391,0.057,0.02,1.008,0.98,-3.25,-11.52,0.026,0.04,0.993,2.56,-1.62,-11.58
1.926001,1764971602.654302,0.059,0.017,1.006,0.97,-3.26,-11.52,0.025,0.041,0.995,2.56,-1.61,-11.58
1.943997,1764971602.654557,0.058,0.022,1.005,0.98,-3.26,-11.52,0.034,0.043,0.993,2.56,-1.62,-11.58
1.962,1764971602.654804,0.053,0.019,1.005,0.98,-3.25,-11.52,0.029,0.05,0.993,2.57,-1.62,-11.58
1.98,1764971602.655046,0.058,0.015,1.002,0.98,-3.25,-11.51,0.026,0.042,0.995,2.56,-1.62,-11.58
1.998,1764971602.6552901,0.057,0.017,1.005,0.98,-3.25,-11.51,0.029,0.044,0.994,2.56,-1.62,-11.59
2.015999,1764971602.655534,0.062,0.021,1.007,0.98,-3.25,-11.51,0.026,0.046,0.995,2.56,-1.62,-11.59
2.033,1764971602.6577358,0.06,0.02,1.007,0.98,-3.26,-11.52,0.031,0.045,0.996,2.56,-1.62,-11.59
2.05,1764971602.674724,0.056,0.016,1.011,0.98,-3.25,-11.52,0.025,0.046,0.997,2.56,-1.62,-11.59
2.067,1764971602.691754,0.061,0.02,1.007,0.98,-3.26,-11.52,0.029,0.043,0.993,2.56,-1.62,-11.59
2.085,1764971602.709745,0.061,0.017,1.006,0.98,-3.26,-11.52,0.029,0.043,0.993,2.56,-1.62,-11.59
2.103,1764971602.727697,0.055,0.015,1.006,0.98,-3.26,-11.51,0.029,0.042,0.991,2.56,-1.63,-11.59
2.12,1764971602.744688,0.061,0.019,1.005,0.98,-3.26,-11.52,0.027,0.044,0.993,2.56,-1.63,-11.59
2.136999,1764971602.7616498,0.057,0.02,1.005,0.98,-3.26,-11.51,0.029,0.049,0.994,2.56,-1.63,-11.58
2.154,1764971602.778682,0.058,0.018,1.005,0.99,-3.26,-11.51,0.028,0.043,0.996,2.56,-1.63,-11.58
2.172,1764971602.7966652,0.057,0.017,1.003,0.99,-3.26,-11.51,0.026,0.047,0.996,2.57,-1.63,-11.59
2.19,1764971602.814687,0.059,0.017,1.007,0.99,-3.26,-11.51,0.03,0.044,0.997,2.57,-1.63,-11.59
2.208,1764971602.832682,0.063,0.022,1.007,0.99,-3.27,-11.51,0.03,0.045,0.992,2.57,-1.63,-11.59
2.225996,1764971602.850674,0.057,0.017,1.007,0.99,-3.26,-11.51,0.027,0.043,0.995,2.56,-1.62,-11.59
2.244001,1764971602.868732,0.057,0.016,1.005,0.99,-3.26,-11.52,0.03,0.042,0.993,2.56,-1.63,-11.59
2.262,1764971602.886624,0.059,0.02,1.008,0.99,-3.26,-11.52,0.033,0.048,0.996,2.57,-1.63,-11.59
2.279,1764971602.9036531,0.059,0.021,1.003,0.99,-3.26,-11.52,0.031,0.045,0.994,2.57,-1.64,-11.6
2.297,1764971602.921777,0.058,0.012,1.004,0.99,-3.26,-11.52,0.027,0.045,0.998,2.57,-1.64,-11.6
2.315,1764971602.939557,0.06,0.02,1.004,0.99,-3.27,-11.52,0.026,0.043,0.996,2.56,-1.63,-11.6
2.332,1764971602.9565928,0.054,0.016,1.005,0.99,-3.26,-11.52,0.024,0.048,0.995,2.57,-1.63,-11.6
2.35,1764971602.9747462,0.057,0.021,1.003,0.99,-3.26,-11.52,0.027,0.047,0.992,2.57,-1.63,-11.6
2.367001,1764971602.991571,0.058,0.019,1.006,1.0,-3.26,-11.52,0.028,0.046,0.995,2.57,-1.62,-11.59
2.384996,1764971603.0096178,0.055,0.018,1.005,1.0,-3.26,-11.52,0.03,0.046,0.997,2.57,-1.62,-11.59
2.402997,1764971603.0276852,0.057,0.018,1.003,1.0,-3.26,-11.52,0.029,0.048,0.996,2.57,-1.63,-11.59
2.420999,1764971603.04653,0.056,0.021,1.003,1.0,-3.25,-11.52,0.028,0.042,0.992,2.57,-1.62,-11.59
2.438999,1764971603.063515,0.059,0.02,1.002,1.0,-3.25,-11.52,0.025,0.045,0.996,2.57,-1.62,-11.59
2.456999,1764971603.081486,0.057,0.019,1.004,1.01,-3.25,-11.52,0.03,0.042,0.995,2.57,-1.62,-11.6
2.474,1764971603.098498,0.057,0.018,1.007,1.01,-3.25,-11.52,0.028,0.043,0.997,2.56,-1.62,-11.6
2.492,1764971603.116533,0.055,0.017,1.008,1.0,-3.25,-11.52,0.025,0.044,0.996,2.56,-1.61,-11.6
2.509997,1764971603.134447,0.057,0.016,1.006,1.0,-3.25,-11.52,0.028,0.043,0.993,2.56,-1.61,-11.6
2.527997,1764971603.152511,0.059,0.017,1.009,1.0,-3.25,-11.52,0.026,0.045,0.996,2.56,-1.61,-11.6
2.546,1764971603.1704772,0.057,0.016,1.001,1.0,-3.25,-11.52,0.028,0.043,0.999,2.56,-1.61,-11.59
2.563997,1764971603.188504,0.055,0.02,1.002,1.0,-3.25,-11.52,0.031,0.048,0.993,2.57,-1.61,-11.59
2.581996,1764971603.20649,0.06,0.016,1.008,1.0,-3.25,-11.52,0.03,0.048,0.999,2.57,-1.61,-11.59
2.6,1764971603.224515,0.061,0.018,1.007,0.99,-3.25,-11.52,0.025,0.044,0.996,2.56,-1.61,-11.6
2.618,1764971603.242356,0.053,0.016,1.005,0.99,-3.24,-11.52,0.03,0.048,0.994,2.57,-1.61,-11.6
2.635997,1764971603.260324,0.058,0.015,1.005,0.99,-3.24,-11.52,0.03,0.042,0.995,2.57,-1.62,-11.6
2.654,1764971603.278324,0.057,0.02,1.009,0.99,-3.25,-11.52,0.027,0.045,0.995,2.57,-1.62,-11.6
2.672001,1764971603.296313,0.057,0.02,1.007,0.99,-3.24,-11.52,0.028,0.046,0.995,2.57,-1.61,-11.6
2.689,1764971603.313366,0.057,0.017,1.006,0.99,-3.25,-11.51,0.031,0.043,0.997,2.57,-1.61,-11.6
2.706999,1764971603.331276,0.057,0.02,1.007,0.99,-3.24,-11.51,0.029,0.044,0.994,2.57,-1.62,-11.6
2.724999,1764971603.349359,0.058,0.018,1.007,0.99,-3.24,-11.51,0.029,0.043,0.996,2.56,-1.62,-11.6
2.742996,1764971603.367297,0.059,0.018,1.01,0.99,-3.24,-11.52,0.029,0.045,0.996,2.56,-1.62,-11.6
2.761,1764971603.385345,0.057,0.02,1.006,1.0,-3.24,-11.52,0.032,0.048,0.995,2.57,-1.63,-11.6
2.779,1764971603.403275,0.054,0.022,1.001,1.0,-3.24,-11.52,0.03,0.04,0.997,2.56,-1.63,-11.6
2.796999,1764971603.421385,0.058,0.016,1.008,1.0,-3.24,-11.52,0.027,0.047,0.994,2.56,-1.63,-11.6
2.815,1764971603.439337,0.057,0.017,1.007,1.0,-3.24,-11.52,0.029,0.045,0.994,2.56,-1.63,-11.6
2.832996,1764971603.4572,0.057,0.018,1.01,1.0,-3.24,-11.52,0.03,0.045,0.996,2.56,-1.63,-11.6
2.851,1764971603.4752798,0.056,0.019,1.006,1.0,-3.24,-11.52,0.032,0.048,0.996,2.56,-1.64,-11.6
2.869,1764971603.4932601,0.056,0.018,1.002,1.0,-3.24,-11.52,0.028,0.039,0.993,2.56,-1.64,-11.6
2.886999,1764971603.5112681,0.058,0.017,1.001,1.0,-3.24,-11.52,0.028,0.043,0.991,2.56,-1.63,-11.6
2.905,1764971603.5291579,0.058,0.021,1.007,1.01,-3.24,-11.52,0.032,0.043,0.993,2.56,-1.64,-11.6
2.921996,1764971603.546185,0.058,0.015,1.003,1.0,-3.24,-11.52,0.026,0.045,0.995,2.56,-1.63,-11.6
2.938999,1764971603.563113,0.056,0.016,1.004,1.0,-3.24,-11.52,0.028,0.046,0.993,2.56,-1.63,-11.6
2.956,1764971603.5808709,0.057,0.02,1.006,1.01,-3.23,-11.52,0.027,0.045,0.993,2.56,-1.63,-11.6
2.973,1764971603.597077,0.057,0.017,1.005,1.0,-3.23,-11.52,0.025,0.045,0.994,2.56,-1.62,-11.6
2.990999,1764971603.615144,0.06,0.016,1.009,1.0,-3.23,-11.52,0.032,0.042,0.995,2.55,-1.63,-11.6
3.008997,1764971603.633124,0.057,0.019,1.007,1.0,-3.23,-11.52,0.03,0.047,1.0,2.56,-1.63,-11.6
3.026999,1764971603.651146,0.06,0.019,1.007,1.0,-3.24,-11.53,0.03,0.045,0.991,2.56,-1.63,-11.6
3.044,1764971603.6681721,0.058,0.018,1.007,1.0,-3.24,-11.53,0.029,0.044,0.992,2.56,-1.63,-11.6
3.061,1764971603.684993,0.055,0.016,1.008,0.99,-3.24,-11.53,0.031,0.046,0.997,2.56,-1.63,-11.6
3.077999,1764971603.702034,0.058,0.019,1.008,1.0,-3.24,-11.53,0.03,0.044,0.996,2.56,-1.64,-11.6
3.094996,1764971603.7190201,0.058,0.019,1.005,1.0,-3.24,-11.53,0.027,0.041,0.994,2.56,-1.64,-11.6
3.112999,1764971603.736929,0.058,0.018,1.002,1.0,-3.24,-11.53,0.027,0.045,0.998,2.56,-1.64,-11.6
3.131,1764971603.7548969,0.058,0.017,1.007,1.0,-3.24,-11.53,0.027,0.042,0.996,2.55,-1.63,-11.6
3.149,1764971603.772852,0.06,0.018,1.007,0.99,-3.25,-11.53,0.033,0.045,0.997,2.56,-1.64,-11.6
3.165999,1764971603.789839,0.059,0.015,1.006,0.99,-3.25,-11.53,0.027,0.047,0.999,2.56,-1.63,-11.6
3.183,1764971603.8068328,0.057,0.019,1.005,0.99,-3.25,-11.53,0.02,0.043,0.995,2.56,-1.62,-11.6
3.2,1764971603.823821,0.057,0.016,1.007,0.99,-3.25,-11.53,0.03,0.045,0.994,2.56,-1.62,-11.6
3.217999,1764971603.841834,0.059,0.018,1.009,0.99,-3.25,-11.54,0.027,0.045,0.995,2.56,-1.62,-11.6
3.236,1764971603.8598442,0.058,0.017,1.003,0.99,-3.25,-11.53,0.025,0.044,0.994,2.56,-1.62,-11.61
3.253999,1764971603.877835,0.057,0.019,1.005,1.0,-3.25,-11.53,0.031,0.046,0.996,2.57,-1.62,-11.61
3.272,1764971603.895823,0.057,0.019,1.007,1.0,-3.25,-11.54,0.031,0.041,0.994,2.56,-1.62,-11.61
3.29,1764971603.91374,0.059,0.016,1.006,0.99,-3.25,-11.54,0.03,0.044,0.995,2.56,-1.62,-11.61
3.307,1764971603.930759,0.055,0.018,1.006,0.99,-3.25,-11.54,0.031,0.043,0.994,2.56,-1.63,-11.61
3.324,1764971603.9477692,0.059,0.019,1.007,1.0,-3.26,-11.54,0.026,0.046,0.995,2.56,-1.62,-11.61
3.340997,1764971603.964727,0.062,0.015,1.007,0.99,-3.26,-11.54,0.03,0.044,0.997,2.56,-1.62,-11.61
3.358999,1764971603.9828181,0.058,0.015,1.01,0.99,-3.26,-11.54,0.027,0.045,0.994,2.56,-1.62,-11.61
3.376998,1764971604.000782,0.061,0.015,1.01,0.99,-3.27,-11.54,0.025,0.045,0.998,2.56,-1.62,-11.61
3.395,1764971604.0187619,0.057,0.018,1.007,0.99,-3.26,-11.54,0.025,0.042,0.995,2.56,-1.61,-11.6
3.411999,1764971604.035667,0.056,0.017,1.006,0.99,-3.26,-11.54,0.026,0.04,0.988,2.55,-1.61,-11.6
3.428996,1764971604.0527081,0.057,0.017,1.001,0.98,-3.26,-11.54,0.027,0.044,0.989,2.56,-1.61,-11.6
3.446999,1764971604.070663,0.056,0.018,1.005,0.99,-3.26,-11.54,0.031,0.043,0.995,2.56,-1.61,-11.6
3.464999,1764971604.088734,0.058,0.016,1.004,0.99,-3.26,-11.54,0.033,0.048,0.995,2.56,-1.62,-11.6
3.483,1764971604.10671,0.059,0.02,1.007,0.99,-3.27,-11.54,0.029,0.046,0.991,2.56,-1.62,-11.6
3.501,1764971604.124654,0.056,0.018,1.001,0.99,-3.26,-11.54,0.026,0.044,0.993,2.56,-1.62,-11.61
3.519,1764971604.142658,0.056,0.02,1.007,0.99,-3.26,-11.54,0.029,0.042,0.997,2.56,-1.62,-11.61
3.536997,1764971604.1606138,0.058,0.018,1.007,0.99,-3.26,-11.54,0.032,0.046,0.998,2.56,-1.62,-11.61
3.554,1764971604.1775842,0.057,0.021,1.006,0.99,-3.26,-11.54,0.026,0.043,0.998,2.56,-1.62,-11.61
3.572,1764971604.195576,0.059,0.016,1.006,0.99,-3.26,-11.54,0.025,0.043,0.994,2.56,-1.62,-11.61
3.589999,1764971604.213571,0.058,0.015,1.004,0.99,-3.26,-11.54,0.03,0.051,0.99,2.57,-1.62,-11.61
3.607997,1764971604.2316532,0.061,0.018,1.007,0.99,-3.26,-11.54,0.029,0.047,0.997,2.57,-1.62,-11.61
3.626001,1764971604.249527,0.061,0.019,1.009,0.99,-3.27,-11.54,0.028,0.042,0.997,2.56,-1.62,-11.61
3.643999,1764971604.2675772,0.056,0.019,1.005,0.99,-3.26,-11.54,0.031,0.044,0.991,2.57,-1.62,-11.61
3.661996,1764971604.2856069,0.058,0.014,1.005,0.98,-3.26,-11.54,0.032,0.047,0.995,2.57,-1.63,-11.61
3.679999,1764971604.303584,0.057,0.018,1.004,0.98,-3.26,-11.54,0.024,0.044,0.991,2.57,-1.62,-11.61
3.697999,1764971604.321661,0.055,0.02,1.005,0.99,-3.26,-11.54,0.028,0.041,0.993,2.57,-1.63,-11.61
3.716,1764971604.3394618,0.056,0.018,1.002,0.99,-3.26,-11.54,0.029,0.042,0.996,2.56,-1.63,-11.6
3.733,1764971604.356392,0.061,0.023,1.009,0.99,-3.26,-11.54,0.03,0.042,0.995,2.56,-1.63,-11.61
3.751,1764971604.3744159,0.058,0.02,1.006,0.99,-3.26,-11.55,0.031,0.041,0.996,2.56,-1.63,-11.61
3.768999,1764971604.392373,0.059,0.021,1.003,1.0,-3.26,-11.55,0.026,0.043,0.995,2.56,-1.62,-11.61
