arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
0.935,1765055844.585803,0.553,-0.372,0.243,-29.98,-56.48,-73.38,-0.172,-0.25,0.039,-54.52,32.1,-49.13
0.951997,1765055844.615176,0.553,-0.372,0.243,-29.98,-56.48,-73.38,-0.172,-0.25,0.039,-54.52,32.1,-49.13
0.969001,1765055844.615763,0.553,-0.372,0.243,-29.98,-56.49,-73.39,-0.172,-0.25,0.039,-54.52,32.1,-49.13
0.985998,1765055844.645866,0.553,-0.372,0.243,-29.98,-56.49,-73.39,-0.172,-0.25,0.039,-54.52,32.09,-49.14
1.002997,1765055844.647435,0.553,-0.372,0.243,-29.98,-56.49,-73.39,-0.172,-0.25,0.039,-54.52,32.09,-49.14
1.019999,1765055844.6769228,0.553,-0.372,0.243,-29.98,-56.49,-73.4,-0.172,-0.25,0.039,-54.52,32.09,-49.14
1.036999,1765055844.677214,0.553,-0.372,0.243,-29.98,-56.49,-73.4,-0.172,-0.25,0.039,-54.52,32.09,-49.15
1.053999,1765055844.705132,0.553,-0.372,0.243,-29.98,-56.5,-73.41,-0.172,-0.25,0.039,-54.52,32.09,-49.15
1.070997,1765055844.705753,0.553,-0.372,0.243,-29.98,-56.5,-73.41,-0.172,-0.25,0.039,-54.52,32.09,-49.15
1.087998,1765055844.734957,0.553,-0.372,0.243,-29.98,-56.5,-73.42,-0.172,-0.25,0.039,-54.52,32.09,-49.16
1.104998,1765055844.7676091,0.553,-0.372,0.243,-29.98,-56.5,-73.42,-0.172,-0.25,0.039,-54.52,32.09,-49.16
1.121998,1765055844.768176,0.553,-0.372,0.243,-29.98,-56.5,-73.42,-0.172,-0.25,0.039,-54.52,32.09,-49.16
1.139,1765055844.79477,0.553,-0.372,0.243,-29.98,-56.5,-73.43,-0.172,-0.25,0.039,-54.52,32.09,-49.16
1.155997,1765055844.7972732,0.553,-0.372,0.243,-29.98,-56.51,-73.43,-0.172,-0.25,0.039,-54.52,32.09,-49.17
1.172998,1765055844.854199,0.553,-0.372,0.243,-29.98,-56.51,-73.44,-0.172,-0.25,0.039,-54.52,32.09,-49.17
1.19,1765055844.854437,0.553,-0.372,0.243,-29.98,-56.51,-73.44,-0.172,-0.25,0.039,-54.52,32.09,-49.17
1.207,1765055844.857815,0.553,-0.372,0.243,-29.98,-56.51,-73.45,-0.172,-0.25,0.039,-54.52,32.09,-49.18
1.223997,1765055844.884546,0.553,-0.372,0.243,-29.97,-56.51,-73.45,-0.172,-0.25,0.039,-54.52,32.08,-49.18
1.240998,1765055844.88583,0.553,-0.372,0.243,-29.97,-56.51,-73.45,-0.172,-0.25,0.039,-54.52,32.08,-49.18
1.257997,1765055844.91459,0.553,-0.372,0.243,-29.97,-56.52,-73.46,-0.172,-0.25,0.039,-54.52,32.08,-49.19
1.275,1765055844.91571,0.553,-0.372,0.243,-29.97,-56.52,-73.46,-0.172,-0.25,0.039,-54.52,32.08,-49.19
1.292001,1765055844.94519,0.553,-0.372,0.243,-29.97,-56.52,-73.47,-0.172,-0.25,0.039,-54.52,32.08,-49.19
1.308998,1765055844.947207,0.553,-0.372,0.243,-29.97,-56.52,-73.47,-0.172,-0.25,0.039,-54.52,32.08,-49.2
1.325997,1765055845.003356,0.553,-0.372,0.243,-29.97,-56.52,-73.48,-0.172,-0.25,0.039,-54.52,32.08,-49.2
1.342999,1765055845.004659,0.553,-0.372,0.243,-29.97,-56.52,-73.48,-0.172,-0.25,0.039,-54.52,32.08,-49.2
1.36,1765055845.0074549,0.553,-0.372,0.243,-29.97,-56.52,-73.48,-0.172,-0.25,0.039,-54.52,32.08,-49.21
1.377001,1765055845.037473,0.553,-0.372,0.243,-29.97,-56.52,-73.49,-0.172,-0.25,0.039,-54.52,32.08,-49.21
1.393999,1765055845.0375528,0.553,-0.372,0.243,-29.97,-56.53,-73.49,-0.172,-0.25,0.039,-54.52,32.08,-49.21
1.41105,1765055845.064661,0.553,-0.372,0.243,-29.97,-56.53,-73.5,-0.172,-0.25,0.039,-54.52,32.08,-49.22
1.428,1765055845.068096,0.553,-0.372,0.243,-29.97,-56.53,-73.5,-0.172,-0.25,0.039,-54.52,32.08,-49.22
1.444997,1765055845.095702,0.553,-0.372,0.243,-29.97,-56.53,-73.51,-0.172,-0.25,0.039,-54.52,32.08,-49.22
1.462,1765055845.097832,0.553,-0.372,0.243,-29.97,-56.53,-73.51,-0.172,-0.25,0.039,-54.52,32.08,-49.23
1.478998,1765055845.1240551,0.553,-0.372,0.243,-29.97,-56.53,-73.51,-0.172,-0.25,0.039,-54.52,32.08,-49.23
1.496,1765055845.155245,0.553,-0.372,0.243,-29.97,-56.53,-73.52,-0.172,-0.25,0.039,-54.52,32.08,-49.23
1.513,1765055845.156672,0.553,-0.372,0.243,-29.97,-56.53,-73.52,-0.172,-0.25,0.039,-54.52,32.08,-49.24
1.529999,1765055845.1869838,0.553,-0.372,0.243,-29.97,-56.53,-73.53,-0.172,-0.25,0.039,-54.52,32.08,-49.24
1.547,1765055845.1873689,0.553,-0.372,0.243,-29.97,-56.54,-73.53,-0.172,-0.25,0.039,-54.52,32.07,-49.24
1.564,1765055845.214547,0.553,-0.372,0.243,-29.97,-56.54,-73.54,-0.172,-0.25,0.039,-54.52,32.07,-49.24
1.580999,1765055845.2153332,0.553,-0.372,0.243,-29.97,-56.54,-73.54,-0.172,-0.25,0.039,-54.52,32.07,-49.25
1.598,1765055845.2459142,0.553,-0.372,0.243,-29.97,-56.54,-73.54,-0.172,-0.25,0.039,-54.52,32.07,-49.25
1.614998,1765055845.274283,0.553,-0.372,0.243,-29.97,-56.54,-73.55,-0.172,-0.25,0.039,-54.52,32.07,-49.25
1.632,1765055845.275378,0.553,-0.372,0.243,-29.97,-56.54,-73.55,-0.172,-0.25,0.039,-54.52,32.07,-49.26
1.649001,1765055845.306277,0.553,-0.372,0.243,-29.97,-56.54,-73.56,-0.172,-0.25,0.039,-54.52,32.07,-49.26
1.666001,1765055845.3065379,0.553,-0.372,0.243,-29.97,-56.54,-73.56,-0.172,-0.25,0.039,-54.52,32.07,-49.26
1.682999,1765055845.334835,0.553,-0.372,0.243,-29.97,-56.54,-73.57,-0.172,-0.25,0.039,-54.52,32.07,-49.27
1.700001,1765055845.3384771,0.553,-0.372,0.243,-29.96,-56.54,-73.57,-0.172,-0.25,0.039,-54.52,32.07,-49.27
1.717,1765055845.36467,0.553,-0.372,0.243,-29.96,-56.54,-73.57,-0.172,-0.25,0.039,-54.52,32.07,-49.27
1.734001,1765055845.423535,0.553,-0.372,0.243,-29.96,-56.55,-73.58,-0.172,-0.25,0.039,-54.52,32.07,-49.28
1.751001,1765055845.426903,0.553,-0.372,0.243,-29.96,-56.55,-73.58,-0.172,-0.25,0.039,-54.52,32.07,-49.28
1.76805,1765055845.4271748,0.553,-0.372,0.243,-29.96,-56.55,-73.59,-0.172,-0.25,0.039,-54.52,32.07,-49.28
1.784999,1765055845.453563,0.553,-0.372,0.243,-29.96,-56.55,-73.59,-0.172,-0.25,0.039,-54.52,32.07,-49.29
1.801999,1765055845.486269,0.553,-0.372,0.243,-29.96,-56.55,-73.6,-0.172,-0.25,0.039,-54.52,32.07,-49.29
1.818997,1765055845.486576,0.553,-0.372,0.243,-29.96,-56.55,-73.6,-0.172,-0.25,0.039,-54.52,32.07,-49.29
1.836001,1765055845.513534,0.553,-0.372,0.243,-29.96,-56.55,-73.6,-0.172,-0.25,0.039,-54.52,32.07,-49.3
1.853001,1765055845.515317,0.553,-0.372,0.243,-29.96,-56.55,-73.61,-0.172,-0.25,0.039,-54.52,32.07,-49.3
1.869999,1765055845.5174131,0.553,-0.372,0.243,-29.96,-56.55,-73.61,-0.172,-0.25,0.039,-54.52,32.07,-49.3
1.886997,1765055845.5443032,0.553,-0.372,0.243,-29.96,-56.55,-73.62,-0.172,-0.25,0.039,-54.52,32.07,-49.31
1.903999,1765055845.5473201,0.553,-0.372,0.243,-29.96,-56.55,-73.62,-0.172,-0.25,0.039,-54.52,32.07,-49.31
1.92105,1765055845.5744371,0.553,-0.372,0.243,-29.96,-56.55,-73.63,-0.172,-0.25,0.039,-54.52,32.07,-49.31
1.938,1765055845.575381,0.553,-0.372,0.243,-29.96,-56.55,-73.63,-0.172,-0.25,0.039,-54.52,32.07,-49.32
1.955,1765055845.605325,0.553,-0.372,0.243,-29.96,-56.55,-73.63,-0.172,-0.25,0.039,-54.52,32.07,-49.32
